tweet,retweetsCount,favoritesCount
"RT @NASA: On the 3,854th Martian sol (day) of @MarsRovers Opportunity's work on Mars, this was the view: http://t.co/nAUvM1tIVQ http://t.co…",630,0
"RT @NASA: Early discoveries by @MAVEN2Mars starts revealing key info on loss of Mars’ atmosphere http://t.co/JRbUHahWue #AGU14 http://t.co/…",465,0
"@NASA_Orion, @MarsCuriosity featured on @ThisWeekatNASA! http://t.co/HBMy9ELKEF",25,33
"#Geminids. Dec. 13. Don't miss it. #meteorwatch http://t.co/nT0ObnRKdI",13,10
"42 years ago, Apollo 17 made the final landing on the moon. Today, #NASA is preparing for human missions to #Mars! http://t.co/IreHVN1Hmr",74,72
"@NASA_Marshall engineer Victoria Garcia, who also works #SLS, featured in @Cosmopolitan: http://t.co/MgbxDeAywF http://t.co/ASEUXUFqPX",7,13
"New 'Brain' for #SLS RS-25 Engine is No Technological Flashback to the '80s:  http://t.co/1YYTzGGVPv http://t.co/j9brv5xuNd",44,56
"Feeling festive? Send a holiday greeting to the astronauts on the #ISS! http://t.co/a6FOFUbLi3 http://t.co/RWj8HpZZ7V",6,3
"RT @NASA: Exploring Beyond: #Orion’s 1st flight test was a critical step on our #JourneyToMars, but not the final step: [video] http://t.co…",93,0
"#Santa says he wants to trade in his sleigh for this! #SLS #HappyHolidays http://t.co/5KPofMxQq4",42,46
"RT @NASA_Orion: #Orion is back on solid ground! 60,000 miles in space, and 600 at sea - next up a 2,500-mile road trip home! http://t.co/6N…",378,0
"@MarsCuriosity finds clues to how water helped shape Martian landscape: http://t.co/LueZcsWAAm http://t.co/xarSHagm3N",12,12
"RT @NASA: What happened this week @NASA? #Orion's first flight, @NASA_SLS &amp; @Commercial_Crew. Watch: http://t.co/grBd0dkfKP http://t.co/Iyq…",1059,0
"RT @NASAKennedy: On this #FlickrFriday, checkout our account for more pics of #Orion's flight test: http://t.co/vFnavMmlGH #flickr http://t…",156,0
"RT @NASA: Watch crews aboard the USS Anchorage witness #Orion's splashdown in the Pacific Ocean: http://t.co/yhEd73VxS2 @USNavy @LockheedMa…",584,0
"@FredFolson @nasa_edge The team is working toward a more ambitious readiness date but will be ready no later than Nov 2018.",0,3
"Check out the latest edition of #SLS Highlights! http://t.co/bx6Dm3LlsQ http://t.co/JeWXX7WXuV",21,31
"RT @NASAKennedy: Camera on #Orion captured views out the window during the heat of re-entry as the capsule plummeted toward Earth. http://t…",1814,0
"RT @LockheedMartin: #Orion's test was about 4.5 hrs but what we learn could change history forever: http://t.co/BLzd5q3vu4 #JourneyToMars h…",843,0
"RT @schierholz: Gerstenmaier at #Orion briefing: I am so impressed with the work the @NASA_SLS and @NASA_Orion teams are doing.",12,0
"RT @NASA_EDGE: @NASA_SLS You're on deck. Knock it out of the park.",21,0
"RT @MarkeevaMorgan: Congratulations to #TeamORION on a successful test flight!  @NASA_SLS is getting ready for you!  @NASA",4,0
"RT @MarsCuriosity: Congrats #Orion! We're one step closer to bootprints next to these rover tracks. #JourneyToMars http://t.co/1l51sQwpMh",3850,0
"RT @NASA_Orion: Amazing visuals of #Orion's return from @NASAArmstrong Ikhana aircraft. http://t.co/psYbvyxvxP",2363,0
"RT @NASA: .@USNavy will now help us recover #Orion &amp; bring it back to the USS Anchorage or USNS Salvor. http://t.co/RmedqAiLoD",1284,0
"@carolynporco @nasa we are building as we speak!",3,7
"RT @NASA_Langley: It doesn't get much better than this! Parachutes help land #Orion flawlessly! http://t.co/3z3nV7vEFK",46,0
"RT @NASA: #Orion traveled 60,000 miles + farther into space than any ship for humans has gone in 40+ yrs!",4830,0
"RT @NASA: Splashdown! #Orion completes a critical step on our #JourneytoMars.",3497,0
"RT @NASA_Marshall: #NASAMarshall's Emmett Given took this great shot from @NASAKennedy of the @ulalaunch Delta IV launching with #Orion. ht…",36,0
"Beautiful shot of #Orion launching from the pad. We have taken the first step on the journey to Mars! http://t.co/UbcHXhIipp",135,113
"RT @NASA_Orion: Watch live views from #Orion's onboard cameras live on NASA TV: http://t.co/NpK2Zm1uGl",851,0
"We hear that rumble and roar! GO, #Orion!",45,52
"RT @NASA: #Orion countdown in planned 15-min hold. Next, team conducts final go/no-go poll for liftoff. http://t.co/6XtjOi1yJo http://t.co/…",1052,0
"RT @NASA: LIVE NOW: #Orion launch coverage on NASA TV. Liftoff set for 7:05am ET/12:05 UTC. Watch: http://t.co/6XtjOi1yJo http://t.co/XlXBn…",1297,0
"RT @NASA: Watch live #Orion launch coverage on NASA TV starting Friday at 6:00am ET/11:00 UTC: http://t.co/YLPxmnvxQ8 http://t.co/PsGoDSk8vw",1392,0
"Learn more about #SLS scale model acoustic testing here: http://t.co/0QfWkFDgMx Congrats to the @NASA_Marshall SMAT team!",6,7
