tweet,retweetsCount,favoritesCount
"RT @jayestes: @MorpheusLander Currently carefully leveling the vehicle... it's very important to be level to ensure proper fuel/oxidizer lo…",3,0
"From our vehicle manager! “@jayestes: @morpheuslander Power is on, good vehicle communication :-)”",4,4
"Putting vehicle into place where it will launch today around 3:30pm EST. #321TechOff http://t.co/6o8WNU2ZD2",45,27
".@BesterRobert @NASAKennedy UK is 5 hours ahead of whatever we post in EST!",0,2
"Want the good news or the good news? Morpheus is attempting Free Flight 15... TODAY @NASAKennedy Targeting 3:30pm EST ignition! Stay tuned!",25,23
"RT @NASAKennedy: .@MorpheusLander didn't fly yesterday, but check out our #flickr for some pics of the team http://t.co/vFnavMmlGH http://t…",48,0
"UPDATE: Next attempt should be next week. No test tomorrow.",20,14
"Just FYI about today's attempt. Instability detection indication - not necessarily an actual instability. Could be instrumentation.",17,20
"@hschel Not of the attempt, but many here of the successful tests… https://t.co/6yj6atFNbM",1,2
"We had an instability that caused immediate shutdown. We need to investigate before performing more testing. Thanks for joining &amp; stay tuned",78,57
"No ignition. Please hold for explanation.",20,10
"YES! We are a GO! Now, see you after the jump!!",34,20
"Winds are still an issue, but we are prepping for ignition in case a window opens.",10,7
"Looks like we are GOING!  Hold on and watch! We'll be back after the jump!",29,39
"@bonzack @NASAKennedy BWHAAA! Apparently it's the ALOFT winds. Let's get the mosquitos up there to check it out!",1,1
"@JenSchuld And thus we have… mosquito-gate.",1,3
"@NASAWatch Say whaaaaat?! Well, enjoy the video!",0,2
"@NASAWatch Free Flight 14 was a night launch! http://t.co/5utVgaVeQK",5,8
"We have about 15 minutes left to decide if the winds are too high to fly.",16,21
"@hschel @Livestream That would be NASA's decision. Not little Morpheus.",0,0
"@libbydoodle YAY!!! Welcome to the party Libby!!",1,3
"@delbrander3 @TukuKitu Waiting for the aloft winds to die down. Maybe Mother Nature has an ETA, but she's not sharing it with us!",0,2
"@hschel We will post a great video later! Promise! (If we ever take off!)",3,7
".@TukuKitu We are waiting for the high winds to subside.",0,4
"@hschel I don't think that Morpheus owns a smart phone. And the folks at the test site have to evacuate.",0,2
"@KuantumwithaK @Felixroelf MUCH appreciated!!",0,2
"RT @spaceisthecure: @MorpheusLander This is how hard space flight is. Look at that beauty brought to life on the launch pad. Yet still at t…",4,0
"@Felixroelf No idea. Hopefully very soon!!",0,1
"@theglitzkrieg @NewsOfSarah Haha! She was planning to shave already. Can't believe we are talking about Sarah's shaving. ;)",1,1
"Crew is at helium retract point. Waiting for high winds to subside so we can fly. http://t.co/wQr3MSRCtU",56,65
"@Felixroelf Waiting for winds to die down a little.",0,1
"@NewsOfSarah Hope you shaved. Still targeting 5pm EST",3,2
"@pinkshamrock http://t.co/l6Lqm0a0jV Hehe!",0,0
"Tune in NOW! http://t.co/hx2XwuoE2J Or miss the action!",33,5
"Pad leader Jim pondering the likelihood of these winds dying down so we can fly! http://t.co/6ulsMv2Hkk",19,20
"If you have trouble with the Ustream feed today, we WILL have great edited/compiled video of the test to post later. So don't get bummed!",2,6
"@NickAstronomer @timmermansr  It'll be here http://t.co/5N6v7hcDSq And on our website: http://t.co/hx2XwuoE2J (embedded feed)",2,2
"@NickAstronomer @timmermansr @NASAKennedy We use what they will give us, and that's the Johnson Ustream. Sorry! #LowOnTotemPole",0,2
"@Blackprojects @NickAstronomer @timmermansr @NASAKennedy It was about 1800 on our channel out of the 278,000 on the entire NASA Ustream.",0,0
"While you wait: Support the amazing LEGO MORPHEUS creation by @ErichMaybaum We need to reach 10K supporters! DO IT! https://t.co/3eYyxlalVC",8,6
"RT @timmermansr: New take off time for @MorpheusLander now 5pm EST (23:00 CET), due to high winds at the @NASAKennedy SLF. Waiting :-)",4,0
"@NickAstronomer @timmermansr @NASAKennedy Yes, appx 20 mins before ignition.",0,0
"@AstroPJJ YES! This test is all about closed-loop ALHAT!",0,0
"@Cycleknutt @NASAKennedy I have people in EVERY time zone ask me to specifically post their time zone. Hoped that would cover the gamut. ;)",0,1
"@BlippyTheSlug Now 5pm EST to wait for high winds to subside",2,1
"The crew waters down the launch area. http://t.co/yEpqMMNsEV",3,9
"@delbrander3 @Litsas We don't go live with the video until approximately 20 minutes before ignition. We'll announce it when we go live.",2,1
"@Litsas Was just informed that THIS time update was to give us a better chance to let the high winds subside.",0,0
"@MrKhagol Correct! Just moving the time to 5pm EST.",0,0
"More photos... Pad Crew and @jayestes (who sends many of the great photos you see! Obviously not this one!) http://t.co/lwrnAoQSKk",5,7
"@weatherangel @NASAKennedy I know! Usually there's at least recorded programming going!",0,0
"@RicardoNegron14 It'll happen around 5pm EST... And there will be a live video feed! Here are some from past flights: http://t.co/SukEoEn0OY",0,1
"Photos from vehicle preparation! Fuel loading... http://t.co/4CSKpzELEf",15,9
"@Litsas All times are always approximate for us. We post that in every tweet about ignition time. Sorry!",0,0
"@dogzdad Darn! They usually wait until 20 minutes before ignition anyway. We got lucky for a bit. I'll post pics.",1,1
"UPDATE: The target ignition time is currently ~5:00pm ET (~10:00pm GMT), a little less than 2 hours from now. Watch: http://t.co/Ym00bC0Eu8",30,11
"We have a cool thermal energy camera to view the test today! Here's our view from the Morpheus Control Center! http://t.co/KwdQOE9rcR",4,8
"@Jaxoii @Rhonok HA! It seems that we ARE streaming live now!  Enjoy!",1,2
"@jayestes @NASAKennedy As long as they didn't steal the vehicle… or the brownies!",0,0
"@Rhonok We don't typically go live until about 20 minutes before ignition. There is no stream right now. We will announce when we start!",0,0
"@unkfrank1 Bagel &amp; cream cheese fill underway! ;)",0,1
"LOX fill complete! What do you think comes next? It's in this truck. And here's Chuck, from the propellant team! http://t.co/Xx8sD3X2w2",6,8
"@Felixroelf Read all about us here: http://t.co/l6Lqm0a0jV Today we test the ALHAT system. It will pick our landing site &amp; take us there!",0,1
"ARE YOU PAYING ATTENTION?! Free flight ignition is targeted for 4:10pm EST (9:10pm GMT) &amp; we hope to stream here: http://t.co/Ym00bC0Eu8",16,16
"@Ottrocity @NASAKennedy Not if they steal Morpheus! They get the leftovers from yesterday (there are NONE!)",0,0
"@romn8tr @NASAKennedy Working on it! 4:10pm EST target ignition!",0,1
"A group shows up to steal the vehicle! Okay, really just friends @NASAKennedy coming to visit the test site today! http://t.co/N4ObDMkBpj",5,4
"@THuff7 @NASAKennedy Working on getting everything in place to stream. Target ignition is 4:10pm EST! http://t.co/hx2XwuoE2J",0,2
"RT @LaunchComplex: #TBT That time I built my own mini @MorpheusLander. Launch date for larger Mark II version still TBD. http://t.co/mBV67u…",1,0
"@hunnypups @NASAKennedy @ExploreSpaceKSC It is specifically designed to make you hungry.",0,0
"RT @jmcarson3: Thanks @esba1ley!  Wish you were here with the team!  We are set to precisely navigate @MorpheusLander to an #ALHAT-determin…",1,0
"LOX fill underway in preparation for the free flight test today @NASAKennedy Shuttle Landing Facility! #321TechOff http://t.co/1B957FowTZ",47,56
"@John_Gardi Thank you!!",0,0
"While you are anxiously awaiting today's AWESOMENESS, check out some of our last Free Flights on our video channel! http://t.co/SukEoEn0OY",2,5
"@PatsPrincessNFL @NASAKennedy KENNEDY!!!",0,0
".@baaspole We just #IncreasedTheAwesome for you in ONE photo!! ;)",0,2
"Target time for ignition: 4:10pm EST (9:10pm GMT)",16,15
"@filkerdave @NASAKennedy Targeting 4:10pm EST!",1,1
"Traveling down the runway &amp; lifting vehicle into position on launch pad TODAY @NASAKennedy for Free Flight 15 later. http://t.co/13meCwzpPz",18,15
"@Greg_Coogan YES! All details, including flight plan have been posted! Targeting 4:10pm EST. Working on live stream coordination!",0,0
"Had to share this AMAZING shot from last night, offloading LOX. #321TechOff http://t.co/Y1ewvelEzD",80,98
"@Felixroelf It will be late tonight for you! around 10:10pm - so get some rest, and snacks! :-)",0,1
"@spaceisthecure Yeah! I like your thinking!",0,0
"@ErichMaybaum @jayestes Pretty sure that's his arm in the last pic I posted. He sends great ones to me through the day!",0,2
"Heading to the test pad! Driver's view. Objects in mirror are closer than they appear... http://t.co/m4Nqr84kbb",13,11
"RT @Bob_Richards: Today we have 2 lander vehicles choreographing tests @NASAKennedy #SLF. How cool is that! @Moon_Ex @MorpheusLander @glxp",10,0
"RT @NASAKennedy: As the @MorpheusLander team preps for #FF15, here's a bite size #tbtvine of #FF3 which took place on 1/16/14 https://t.co/…",50,0
"Wrapping up safety briefing at the hangar &amp; then heading to control room &amp; pad at the Shuttle Landing Facility (SLF). http://t.co/OIwKWDxafl",5,7
"Today, ALHAT will scan the Hazard Field, identify safe landing sites &amp; - in full closed-loop mode - navigate Bravo to a safe landing site.",13,12
"@frubio558 @NASAKennedy One test today. Prep all day for appx 97 sec test flight. Just posted flight profile!",1,2
"@Alejandra_Sirio @NASAWatch @NASAKennedy If we are able to secure live stream, it will show here: http://t.co/MvLapWjoLp",7,5
"Launch &amp; ascend ~245m, fly forward &amp; downward ~406m while diverting to a landing site ~24m from initial target. Descend &amp; land ~97 sec ttl.",6,4
"@Lezardoh To perform a closed-loop test of ALHAT after modifications over the last 6 months.",0,1
"@dogzdad We should have live stream. Working to coordinate. (It takes people at 2 NASA centers and asset availability!)",0,2
"@SamWiseCA 4:10pm EST (9:10pm GMT)",0,1
